#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2020,8,3,0,0,999,6.8,8.4,99,99,99,999,1013,999,29.3,999,99,99
2020,8,3,0,10,999,6.4,7.6,99,99,99,999,1012.9,999,29.3,999,99,99
2020,8,3,0,20,999,6.5,8.2,99,99,99,999,1013,999,29.3,999,99,99
2020,8,3,0,30,999,6.9,8.3,99,99,99,999,1013,999,29.3,999,99,99
2020,8,3,0,40,999,6.7,8,0.77,5,4.06,40,1013.1,999,29.3,999,99,99
2020,8,3,0,50,999,6.3,7.5,99,99,99,999,1013.1,999,29.4,999,99,99
2020,8,3,1,0,999,6.6,7.9,99,99,99,999,1013,999,29.3,999,99,99
2020,8,3,1,10,999,6.5,7.7,99,99,99,999,1013.3,999,29.3,999,99,99
2020,8,3,1,20,999,6.4,7.9,99,99,99,999,1013.5,999,29.3,999,99,99
2020,8,3,1,30,999,6.3,7.4,99,99,99,999,1013.5,999,29.3,999,99,99
2020,8,3,1,40,999,6,7.6,0.82,4.55,3.98,29,1013.6,999,29.3,999,99,99
2020,8,3,1,50,999,6,7.3,99,99,99,999,1013.5,999,29.3,999,99,99
2020,8,3,2,0,999,5.9,7.2,99,99,99,999,1013.6,999,29.3,999,99,99
2020,8,3,2,10,999,5.5,6.6,99,99,99,999,1013.6,999,29.4,999,99,99
2020,8,3,2,20,999,5.5,6.8,99,99,99,999,1013.8,999,29.4,999,99,99
2020,8,3,2,30,999,5.9,7.2,99,99,99,999,1014,999,29.3,999,99,99
2020,8,3,2,40,999,5.6,6.9,0.85,4.76,4.1,27,1014.1,999,29.3,999,99,99
2020,8,3,2,50,999,5.7,7,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,3,0,999,5.5,6.5,99,99,99,999,1014.2,999,29.3,999,99,99
2020,8,3,3,10,999,5.5,6.8,99,99,99,999,1014.3,999,29.3,999,99,99
2020,8,3,3,20,999,5.1,6.1,99,99,99,999,1014.2,999,29.3,999,99,99
2020,8,3,3,30,999,5.3,6.4,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,3,40,999,5,6,0.85,4.76,4.09,25,1014.1,999,29.3,999,99,99
2020,8,3,3,50,999,4.8,5.8,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,4,0,999,5.1,6.3,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,4,10,999,5.4,6.3,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,4,20,999,5.1,6.2,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,4,30,999,5.3,6.4,99,99,99,999,1014.1,999,29.3,999,99,99
2020,8,3,4,40,999,5.2,6.3,0.87,4.55,4.16,23,1013.9,999,29.3,999,99,99
2020,8,3,4,50,999,5.2,6,99,99,99,999,1013.8,999,29.3,999,99,99
2020,8,3,5,0,999,4.8,5.9,99,99,99,999,1013.8,999,29.2,999,99,99
2020,8,3,5,10,999,4.7,5.7,99,99,99,999,1013.7,999,29.2,999,99,99
2020,8,3,5,20,999,4.7,5.8,99,99,99,999,1013.5,999,29.2,999,99,99
2020,8,3,5,30,999,5.2,6,99,99,99,999,1013.5,999,29.2,999,99,99
2020,8,3,5,40,999,5.2,6.5,0.77,4.76,4.08,22,1013.4,999,29.2,999,99,99
2020,8,3,5,50,999,4.9,6,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,6,0,999,5,6,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,6,10,999,4.7,6.1,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,6,20,999,4.3,5.9,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,6,30,999,4.1,5.1,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,6,40,999,4.1,5,0.76,4.76,4.11,22,1013.3,999,29.2,999,99,99
2020,8,3,6,50,999,3.9,5.2,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,7,0,999,4,4.8,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,7,10,999,4.1,5.1,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,7,20,999,3.9,4.8,99,99,99,999,1013.2,999,29.2,999,99,99
2020,8,3,7,30,999,4,5.1,99,99,99,999,1013.2,999,29.2,999,99,99
2020,8,3,7,40,999,4,4.9,0.75,5,4.16,27,1013.2,999,29.2,999,99,99
2020,8,3,7,50,999,3.9,5,99,99,99,999,1013.2,999,29.2,999,99,99
2020,8,3,8,0,999,4.1,5.2,99,99,99,999,1013.1,999,29.2,999,99,99
2020,8,3,8,10,999,4,5.2,99,99,99,999,1013.2,999,29.2,999,99,99
2020,8,3,8,20,999,4,5,99,99,99,999,1013.1,999,29.2,999,99,99
2020,8,3,8,30,999,3.7,4.4,99,99,99,999,1013.1,999,29.2,999,99,99
2020,8,3,8,40,999,3.9,4.8,0.69,5,4.16,38,1013.1,999,29.2,999,99,99
2020,8,3,8,50,999,3.5,4.8,99,99,99,999,1013,999,29.2,999,99,99
2020,8,3,9,0,999,3.7,4.9,99,99,99,999,1013.1,999,29.2,999,99,99
2020,8,3,9,10,999,3.7,4.6,99,99,99,999,1013,999,29.2,999,99,99
2020,8,3,9,20,999,3.5,4.6,99,99,99,999,1013.2,999,29.2,999,99,99
2020,8,3,9,30,999,3.4,4.4,99,99,99,999,1013.3,999,29.2,999,99,99
2020,8,3,9,40,999,3.2,4.2,0.73,4.76,4.23,33,1013.3,999,29.2,999,99,99
2020,8,3,9,50,999,3.4,4.4,99,99,99,999,1013.5,999,29.2,999,99,99
2020,8,3,10,0,999,3.3,4.3,99,99,99,999,1013.6,999,29.2,999,99,99
2020,8,3,10,10,999,3.3,4,99,99,99,999,1013.5,999,29.2,999,99,99
2020,8,3,10,20,999,3.4,4,99,99,99,999,1013.6,999,29.2,999,99,99
2020,8,3,10,30,999,3.3,5,99,99,99,999,1013.8,999,29.2,999,99,99
2020,8,3,10,40,999,3.4,4.4,0.75,5,4.34,25,1014,999,29.2,999,99,99
2020,8,3,10,50,999,3.4,4.5,99,99,99,999,1013.9,999,29.2,999,99,99
2020,8,3,11,0,999,3.3,4.2,99,99,99,999,1013.9,999,29.2,999,99,99
2020,8,3,11,10,999,3.7,4.5,99,99,99,999,1014,999,29.2,999,99,99
2020,8,3,11,20,999,3.7,4.8,99,99,99,999,1014.1,999,29.2,999,99,99
2020,8,3,11,30,999,3.5,4.4,99,99,99,999,1014.1,999,29.2,999,99,99
2020,8,3,11,40,999,3.7,4.4,0.73,5.26,4.42,42,1014.2,999,29.2,999,99,99
2020,8,3,11,50,999,3.9,5.3,99,99,99,999,1014.4,999,29.2,999,99,99
2020,8,3,12,0,999,4.9,6.1,99,99,99,999,1014.4,999,29.2,999,99,99
2020,8,3,12,10,999,5.3,6.9,99,99,99,999,1014.4,999,29.3,999,99,99
2020,8,3,12,20,999,6.5,8.1,99,99,99,999,1014.4,999,29.3,999,99,99
2020,8,3,12,30,999,6,8.5,99,99,99,999,1014.5,999,29.3,999,99,99
2020,8,3,12,40,999,6.3,8.2,0.77,5.26,4.29,36,1014.5,999,29.3,999,99,99
2020,8,3,12,50,999,6.1,7.7,99,99,99,999,1014.6,999,29.2,999,99,99
2020,8,3,13,0,999,5.1,6,99,99,99,999,1014.6,999,29.2,999,99,99
2020,8,3,13,10,999,4.7,5.9,99,99,99,999,1014.7,999,29.2,999,99,99
2020,8,3,13,20,999,5.2,6.5,99,99,99,999,1014.8,999,29.2,999,99,99
2020,8,3,13,30,999,5.9,7.2,99,99,99,999,1014.7,999,29.2,999,99,99
2020,8,3,13,40,999,6.2,7.2,0.75,5.56,4.29,43,1014.9,999,29.2,999,99,99
2020,8,3,13,50,999,6.3,8,99,99,99,999,1014.9,999,29.2,999,99,99
2020,8,3,14,0,999,6.1,7.5,99,99,99,999,1015.2,999,29.2,999,99,99
2020,8,3,14,10,999,6,7.2,99,99,99,999,1015.3,999,29.2,999,99,99
2020,8,3,14,20,999,6.1,7.1,99,99,99,999,1015.3,999,29.2,999,99,99
2020,8,3,14,30,999,6.1,7.3,99,99,99,999,1015.2,999,29.2,999,99,99
2020,8,3,14,40,999,6.2,7.4,0.74,5.26,4.07,33,1015.1,999,29.3,999,99,99
2020,8,3,14,50,999,6.4,7.6,99,99,99,999,1015.3,999,29.3,999,99,99
2020,8,3,15,0,999,6.3,7.7,99,99,99,999,1015.4,999,29.3,999,99,99
2020,8,3,15,10,999,6.3,7.5,99,99,99,999,1015.7,999,29.2,999,99,99
2020,8,3,15,20,999,6.1,7.4,99,99,99,999,1015.7,999,29.3,999,99,99
2020,8,3,15,30,999,6.2,7.4,99,99,99,999,1015.7,999,29.3,999,99,99
2020,8,3,15,40,999,6.2,7.5,0.71,5.26,4,29,1015.7,999,29.3,999,99,99
2020,8,3,15,50,999,6.2,7.4,99,99,99,999,1015.6,999,29.3,999,99,99
2020,8,3,16,0,999,6.4,7.4,99,99,99,999,1015.6,999,29.3,999,99,99
2020,8,3,16,10,999,5.8,7,99,99,99,999,1015.6,999,29.3,999,99,99
2020,8,3,16,20,999,6,7.1,99,99,99,999,1015.7,999,29.3,999,99,99
2020,8,3,16,30,999,5.9,7,99,99,99,999,1015.6,999,29.3,999,99,99
2020,8,3,16,40,999,6,7.1,0.7,5,3.91,22,1015.5,999,29.3,999,99,99
2020,8,3,16,50,999,5.8,7.4,99,99,99,999,1015.5,999,29.2,999,99,99
2020,8,3,17,0,999,6,7.5,99,99,99,999,1015.5,999,29.2,999,99,99
2020,8,3,17,10,999,5.9,7.1,99,99,99,999,1015.5,999,29.2,999,99,99
2020,8,3,17,20,999,5.8,6.9,99,99,99,999,1015.5,999,29.2,999,99,99
2020,8,3,17,30,999,5.4,6.5,99,99,99,999,1015.5,999,29.3,999,99,99
2020,8,3,17,40,999,5.8,6.8,0.72,5.26,3.89,21,1015.4,999,29.3,999,99,99
2020,8,3,17,50,999,5.8,7,99,99,99,999,1015.5,999,29.3,999,99,99
2020,8,3,18,0,999,6,7.7,99,99,99,999,1015.5,999,29.4,999,99,99
2020,8,3,18,10,999,6.1,7.4,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,3,18,20,999,6,7.1,99,99,99,999,1015.5,999,29.4,999,99,99
2020,8,3,18,30,999,6,7,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,3,18,40,999,5.7,6.8,0.65,5,3.71,25,1015.3,999,29.4,999,99,99
2020,8,3,18,50,999,5.6,6.9,99,99,99,999,1015.1,999,29.4,999,99,99
2020,8,3,19,0,999,5.7,7,99,99,99,999,1015.1,999,29.4,999,99,99
2020,8,3,19,10,999,5.7,6.9,99,99,99,999,1014.9,999,29.4,999,99,99
2020,8,3,19,20,999,5.6,6.8,99,99,99,999,1014.8,999,29.4,999,99,99
2020,8,3,19,30,999,5.6,6.6,99,99,99,999,1014.7,999,29.4,999,99,99
2020,8,3,19,40,999,5.4,6.6,0.69,4.35,3.79,5,1014.7,999,29.4,999,99,99
2020,8,3,19,50,999,5.6,6.7,99,99,99,999,1014.8,999,29.4,999,99,99
2020,8,3,20,0,999,5.5,6.6,99,99,99,999,1014.8,999,29.4,999,99,99
2020,8,3,20,10,999,5.4,6.3,99,99,99,999,1014.7,999,29.4,999,99,99
2020,8,3,20,20,999,5.3,6.6,99,99,99,999,1014.6,999,29.4,999,99,99
2020,8,3,20,30,999,4.8,5.9,99,99,99,999,1014.5,999,29.4,999,99,99
2020,8,3,20,40,999,5,6.1,0.67,5,3.76,21,1014.5,999,29.4,999,99,99
2020,8,3,20,50,999,4.3,5.4,99,99,99,999,1014.5,999,29.4,999,99,99
2020,8,3,21,0,999,4.5,5.6,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,3,21,10,999,4.3,5.2,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,3,21,20,999,4.3,5.4,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,3,21,30,999,3.7,4.6,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,3,21,40,999,3.8,5,0.65,4.35,3.78,6,1014.2,999,29.4,999,99,99
2020,8,3,21,50,999,3.8,4.6,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,3,22,0,999,3.5,4.5,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,3,22,10,999,3.8,4.7,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,3,22,20,999,3.8,4.6,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,3,22,30,999,4.1,4.9,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,3,22,40,999,4.5,5.4,0.58,4.17,3.78,1,1014.3,999,29.4,999,99,99
2020,8,3,22,50,999,4.3,5.2,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,3,23,0,999,4,4.8,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,3,23,10,999,3.3,4.2,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,3,23,20,999,3.3,4.3,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,3,23,30,999,3.3,4.3,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,3,23,40,999,3.6,4.4,0.59,4,3.81,348,1014.4,999,29.4,999,99,99
2020,8,3,23,50,999,3.7,4.4,99,99,99,999,1014.5,999,29.4,999,99,99
2020,8,4,0,0,999,3.6,4.4,99,99,99,999,1014.5,999,29.4,999,99,99
2020,8,4,0,10,999,3.6,4.8,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,4,0,20,999,3.6,4.5,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,4,0,30,999,3.6,4.3,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,4,0,40,999,3.3,4.2,0.46,4,3.73,358,1014.6,999,29.5,999,99,99
2020,8,4,0,50,999,3.1,4,99,99,99,999,1014.6,999,29.5,999,99,99
2020,8,4,1,0,999,2.8,3.4,99,99,99,999,1014.8,999,29.5,999,99,99
2020,8,4,1,10,999,2.4,3.2,99,99,99,999,1014.8,999,29.5,999,99,99
2020,8,4,1,20,999,2.6,3.3,99,99,99,999,1015,999,29.5,999,99,99
2020,8,4,1,30,999,2.5,3,99,99,99,999,1015.1,999,29.5,999,99,99
2020,8,4,1,40,999,2.3,2.9,0.49,4.35,3.88,9,1015.1,999,29.5,999,99,99
2020,8,4,1,50,999,2.1,3,99,99,99,999,1015.1,999,29.4,999,99,99
2020,8,4,2,0,999,2.1,2.7,99,99,99,999,1015.1,999,29.4,999,99,99
2020,8,4,2,10,999,2.3,3,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,2,20,999,2,2.6,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,2,30,999,2.4,3,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,2,40,999,2.5,3.3,0.53,4.17,3.9,9,1015.3,999,29.4,999,99,99
2020,8,4,2,50,999,2.4,2.9,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,3,0,999,2.5,3.2,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,3,10,999,2.5,3.4,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,3,20,999,2.8,3.4,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,3,30,999,2.6,3.2,99,99,99,999,1015.5,999,29.4,999,99,99
2020,8,4,3,40,999,2.4,3,0.48,4.17,3.93,12,1015.4,999,29.4,999,99,99
2020,8,4,3,50,999,2.4,2.9,99,99,99,999,1015.5,999,29.4,999,99,99
2020,8,4,4,0,999,2.4,3.1,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,4,10,999,2.6,3.4,99,99,99,999,1015.5,999,29.4,999,99,99
2020,8,4,4,20,999,2.2,3.1,99,99,99,999,1015.5,999,29.4,999,99,99
2020,8,4,4,30,999,1.9,2.4,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,4,40,999,2,2.4,0.46,4.35,3.84,19,1015.4,999,29.4,999,99,99
2020,8,4,4,50,999,1.9,2.7,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,5,0,999,1.9,2.4,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,5,10,999,1.6,2.1,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,5,20,999,1.5,2.2,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,5,30,999,1.6,2.2,99,99,99,999,1015.4,999,29.4,999,99,99
2020,8,4,5,40,999,1.9,2.4,0.46,4.17,3.89,19,1015.4,999,29.4,999,99,99
2020,8,4,5,50,999,1.5,2,99,99,99,999,1015.3,999,29.4,999,99,99
2020,8,4,6,0,999,1.4,1.9,99,99,99,999,1015.2,999,29.4,999,99,99
2020,8,4,6,10,999,1.3,2.1,99,99,99,999,1015.1,999,29.4,999,99,99
2020,8,4,6,20,999,1.4,2.1,99,99,99,999,1014.9,999,29.4,999,99,99
2020,8,4,6,30,999,1.5,2.2,99,99,99,999,1014.9,999,29.4,999,99,99
2020,8,4,6,40,999,1.3,2,0.43,3.85,3.83,353,1014.8,999,29.4,999,99,99
2020,8,4,6,50,999,1.5,2.1,99,99,99,999,1014.7,999,29.4,999,99,99
2020,8,4,7,0,999,1.3,2,99,99,99,999,1014.6,999,29.4,999,99,99
2020,8,4,7,10,999,1.5,2.1,99,99,99,999,1014.6,999,29.4,999,99,99
2020,8,4,7,20,999,1.7,2.4,99,99,99,999,1014.5,999,29.4,999,99,99
2020,8,4,7,30,999,1.8,2.4,99,99,99,999,1014.5,999,29.4,999,99,99
2020,8,4,7,40,999,2.1,2.9,0.39,4.55,3.82,14,1014.5,999,29.4,999,99,99
2020,8,4,7,50,999,2.3,3,99,99,99,999,1014.4,999,29.4,999,99,99
2020,8,4,8,0,999,2.5,3.2,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,4,8,10,999,2.2,2.8,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,4,8,20,999,2.2,2.8,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,4,8,30,999,2.1,2.8,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,4,8,40,999,2,2.8,0.4,4.35,3.9,17,1014.1,999,29.4,999,99,99
2020,8,4,8,50,999,1.9,3,99,99,99,999,1014.2,999,29.4,999,99,99
2020,8,4,9,0,999,1.9,2.7,99,99,99,999,1014.3,999,29.4,999,99,99
2020,8,4,9,10,999,1.7,2.3,99,99,99,999,1014.3,999,29.3,999,99,99
2020,8,4,9,20,999,1.8,2.4,99,99,99,999,1014.3,999,29.3,999,99,99
2020,8,4,9,30,999,2.1,2.8,99,99,99,999,1014.4,999,29.3,999,99,99
2020,8,4,9,40,999,2.5,3.3,0.37,4.17,3.84,12,1014.4,999,29.3,999,99,99
2020,8,4,9,50,999,2.4,3,99,99,99,999,1014.4,999,29.3,999,99,99
2020,8,4,10,0,999,2.2,3,99,99,99,999,1014.4,999,29.3,999,99,99
2020,8,4,10,10,999,2.4,3.3,99,99,99,999,1014.4,999,29.3,999,99,99
2020,8,4,10,20,999,2.3,3.1,99,99,99,999,1014.5,999,29.3,999,99,99
2020,8,4,10,30,999,2.4,3.3,99,99,99,999,1014.5,999,29.3,999,99,99
2020,8,4,10,40,999,2.8,3.7,0.32,4.35,3.78,5,1014.7,999,29.3,999,99,99
2020,8,4,10,50,999,3,3.8,99,99,99,999,1014.9,999,29.3,999,99,99
2020,8,4,11,0,999,2.6,3.5,99,99,99,999,1014.9,999,29.2,999,99,99
2020,8,4,11,10,999,2.5,3.1,99,99,99,999,1015,999,29.2,999,99,99
2020,8,4,11,20,999,2.4,3.3,99,99,99,999,1015.2,999,29.2,999,99,99
2020,8,4,11,30,999,2.8,3.5,99,99,99,999,1015.4,999,29.3,999,99,99
2020,8,4,11,40,999,2.9,3.7,0.32,4.35,3.85,5,1015.5,999,29.3,999,99,99
2020,8,4,11,50,999,2.6,3.3,99,99,99,999,1015.6,999,29.3,999,99,99
2020,8,4,12,0,999,2.3,3,99,99,99,999,1015.8,999,29.3,999,99,99
2020,8,4,12,10,999,2.5,3.4,99,99,99,999,1016,999,29.3,999,99,99
2020,8,4,12,20,999,2.7,3.6,99,99,99,999,1016,999,29.3,999,99,99
2020,8,4,12,30,999,2.7,3.3,99,99,99,999,1016.1,999,29.3,999,99,99
2020,8,4,12,40,999,2.9,3.7,0.29,4.17,3.86,5,1016.2,999,29.3,999,99,99
2020,8,4,12,50,999,2.8,3.4,99,99,99,999,1016.3,999,29.3,999,99,99
2020,8,4,13,0,999,3,3.7,99,99,99,999,1016.3,999,29.3,999,99,99
2020,8,4,13,10,999,3.2,4.1,99,99,99,999,1016.3,999,29.3,999,99,99
2020,8,4,13,20,999,3.2,4.1,99,99,99,999,1016.3,999,29.3,999,99,99
2020,8,4,13,30,999,3.4,4.1,99,99,99,999,1016.5,999,29.3,999,99,99
2020,8,4,13,40,999,3.7,4.7,0.28,4,3.79,356,1016.5,999,29.2,999,99,99
2020,8,4,13,50,999,3.6,4.3,99,99,99,999,1016.6,999,29.3,999,99,99
2020,8,4,14,0,999,4,5,99,99,99,999,1016.7,999,29.3,999,99,99
2020,8,4,14,10,999,3.9,4.8,99,99,99,999,1016.7,999,29.3,999,99,99
2020,8,4,14,20,999,3.9,5.1,99,99,99,999,1016.7,999,29.3,999,99,99
2020,8,4,14,30,999,3.8,4.8,99,99,99,999,1016.8,999,29.3,999,99,99
2020,8,4,14,40,999,3.7,4.6,0.26,4.17,3.64,13,1016.9,999,29.4,999,99,99
2020,8,4,14,50,999,3.6,4.4,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,4,15,0,999,3.7,4.6,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,4,15,10,999,3.5,4.3,99,99,99,999,1016.9,999,29.4,999,99,99
2020,8,4,15,20,999,3.5,4.2,99,99,99,999,1016.9,999,29.4,999,99,99
2020,8,4,15,30,999,3.9,4.7,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,4,15,40,999,3.8,4.6,0.26,3.7,3.53,337,1016.9,999,29.4,999,99,99
2020,8,4,15,50,999,3.5,4,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,4,16,0,999,3.6,4.8,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,4,16,10,999,3.2,4,99,99,99,999,1016.8,999,29.4,999,99,99
2020,8,4,16,20,999,3.1,3.9,99,99,99,999,1016.7,999,29.5,999,99,99
2020,8,4,16,30,999,3.1,4,99,99,99,999,1016.6,999,29.5,999,99,99
2020,8,4,16,40,999,3.5,4.3,0.27,4.17,3.42,356,1016.7,999,29.5,999,99,99
2020,8,4,16,50,999,3.4,4.3,99,99,99,999,1016.7,999,29.6,999,99,99
2020,8,4,17,0,999,3.3,4,99,99,99,999,1016.6,999,29.6,999,99,99
2020,8,4,17,10,999,3.3,4.4,99,99,99,999,1016.5,999,29.6,999,99,99
2020,8,4,17,20,999,3.3,4.1,99,99,99,999,1016.6,999,29.7,999,99,99
2020,8,4,17,30,999,2.8,3.9,99,99,99,999,1016.7,999,29.6,999,99,99
2020,8,4,17,40,999,3,4.1,0.25,3.57,3.49,358,1016.8,999,29.6,999,99,99
2020,8,4,17,50,999,3.5,4.2,99,99,99,999,1016.9,999,29.6,999,99,99
2020,8,4,18,0,999,2.8,3.7,99,99,99,999,1016.7,999,29.6,999,99,99
2020,8,4,18,10,999,2.6,3.4,99,99,99,999,1016.7,999,29.6,999,99,99
2020,8,4,18,20,999,2.2,3.1,99,99,99,999,1016.6,999,29.6,999,99,99
2020,8,4,18,30,999,2.4,3.1,99,99,99,999,1016.5,999,29.7,999,99,99
2020,8,4,18,40,999,2.4,3.3,0.23,99,3.32,999,1016.5,999,29.7,999,99,99
2020,8,4,18,50,999,2.5,3.8,99,99,99,999,1016.5,999,29.7,999,99,99
2020,8,4,19,0,999,2.4,3.3,99,99,99,999,1016.3,999,29.7,999,99,99
2020,8,4,19,10,999,2.4,3.2,99,99,99,999,1016.2,999,29.8,999,99,99
2020,8,4,19,20,999,2.3,3.7,99,99,99,999,1016.2,999,29.8,999,99,99
2020,8,4,19,30,999,2.4,3.6,99,99,99,999,1016,999,29.8,999,99,99
2020,8,4,19,40,999,2.4,3.1,0.23,99,3.31,999,1015.9,999,29.8,999,99,99
2020,8,4,19,50,999,2.3,3.5,99,99,99,999,1015.7,999,29.9,999,99,99
2020,8,4,20,0,999,2.5,3.2,99,99,99,999,1015.6,999,29.9,999,99,99
2020,8,4,20,10,999,2.6,3.7,99,99,99,999,1015.6,999,29.9,999,99,99
2020,8,4,20,20,999,2.6,3.5,99,99,99,999,1015.5,999,29.9,999,99,99
2020,8,4,20,30,999,2.3,2.9,99,99,99,999,1015.4,999,29.9,999,99,99
2020,8,4,20,40,999,2.7,3.5,0.21,99,3.32,999,1015.3,999,29.9,999,99,99
2020,8,4,20,50,999,2.4,3.1,99,99,99,999,1015.1,999,29.9,999,99,99
2020,8,4,21,0,999,2.1,2.9,99,99,99,999,1015.2,999,29.9,999,99,99
2020,8,4,21,10,999,1.5,2.5,99,99,99,999,1015.1,999,30,999,99,99
2020,8,4,21,20,999,1.5,2.6,99,99,99,999,1015.1,999,30,999,99,99
2020,8,4,21,30,999,0.9,1.5,99,99,99,999,1015,999,30,999,99,99
2020,8,4,21,40,999,0.5,2.2,0.21,99,3.3,999,1014.9,999,30,999,99,99
2020,8,4,21,50,999,1.1,1.7,99,99,99,999,1014.8,999,30,999,99,99
2020,8,4,22,0,999,1.3,1.9,99,99,99,999,1014.7,999,30,999,99,99
2020,8,4,22,10,999,1.3,2.3,99,99,99,999,1014.6,999,30,999,99,99
2020,8,4,22,20,999,1.9,2.7,99,99,99,999,1014.6,999,30.1,999,99,99
2020,8,4,22,30,999,1.3,2,99,99,99,999,1014.6,999,30,999,99,99
2020,8,4,22,40,999,1.6,2.4,0.19,99,3.39,999,1014.6,999,30,999,99,99
2020,8,4,22,50,999,1.6,2.2,99,99,99,999,1014.6,999,29.8,999,99,99
2020,8,4,23,0,999,1.2,1.9,99,99,99,999,1014.6,999,29.9,999,99,99
2020,8,4,23,10,999,1,1.5,99,99,99,999,1014.8,999,29.9,999,99,99
2020,8,4,23,20,999,1.1,2,99,99,99,999,1014.8,999,30,999,99,99
2020,8,4,23,30,999,1.4,2.2,99,99,99,999,1014.9,999,30,999,99,99
2020,8,4,23,40,999,1.5,2,0.19,99,3.38,999,1014.9,999,30,999,99,99
2020,8,4,23,50,999,1.7,2.4,99,99,99,999,1014.9,999,29.9,999,99,99
2020,8,5,0,0,999,1.9,2.6,99,99,99,999,1015,999,30,999,99,99
2020,8,5,0,10,999,2,2.9,99,99,99,999,1015,999,29.9,999,99,99
2020,8,5,0,20,999,2,2.5,99,99,99,999,1015.1,999,29.9,999,99,99
2020,8,5,0,30,999,2.1,3,99,99,99,999,1015.2,999,29.9,999,99,99
2020,8,5,0,40,999,2.3,3,0.18,99,3.5,999,1015.4,999,29.9,999,99,99
2020,8,5,0,50,999,1.9,3.7,99,99,99,999,1015.4,999,29.9,999,99,99
2020,8,5,1,0,999,2.1,2.7,99,99,99,999,1015.4,999,29.8,999,99,99
2020,8,5,1,10,999,2.3,3.1,99,99,99,999,1015.6,999,29.7,999,99,99
2020,8,5,1,20,999,2,3.3,99,99,99,999,1015.7,999,29.8,999,99,99
2020,8,5,1,30,999,2.2,3.4,99,99,99,999,1015.8,999,29.9,999,99,99
2020,8,5,1,40,999,2,2.7,0.18,99,3.56,999,1015.7,999,29.9,999,99,99
2020,8,5,1,50,999,2.4,3.3,99,99,99,999,1015.9,999,29.9,999,99,99
